subject,group,idnews,theme,veracity,eval,eval_RT,judgment,success,rec,rec_RT,WTP,WTP_RT,ambiguity,split,desirability,SOS_Méditerranée,FEMEN,Génération_Identitaire,La_Manif_Pour_Tous,Greenpeace,WWF,NIPCC,Climato_réalistes,Mouvement_Européen_France,Fondation_Robert_Schuman,Frexit,Parti_Libertarien,age,sex,education
19,2,182,3,0,80,11254,1,0,1,2104,18,2613,5.90909090909091,5.72727272727273,2.45454545454545,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,17,2,0,-80,9390,0,1,1,2354,14,1851,5.6,6.6,7.8,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,165,3,1,26,9935,1,1,1,6082,14,1766,5.2,6.4,5.9,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,104,3,1,85,9096,1,1,2,2678,2,2055,7.5,8,7.4,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,151,3,1,15,8212,1,1,1,2659,5,1756,3.45454545454545,5.36363636363636,7.09090909090909,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,39,2,1,95,6823,1,1,2,2266,11,1524,5,2.9,3.9,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,50,2,1,87,4826,1,1,2,1803,3,1638,4.09090909090909,7.63636363636364,6.45454545454545,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,161,2,1,76,19410,1,1,1,1262,22,3934,4.81818181818182,5.63636363636364,5.63636363636364,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,90,2,1,-23,14545,0,0,2,2563,2,1882,5.09090909090909,7.81818181818182,7,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,97,2,0,83,10158,1,0,2,1775,3,1363,6,7.2,8.1,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,85,2,0,-92,22801,0,1,1,2246,20,2553,6,7.6,8,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,127,2,0,-48,18831,0,1,1,1716,14,1287,4.7,7.9,5,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,206,2,0,-42,11880,0,1,1,1747,16,1947,6.09090909090909,7.81818181818182,6.63636363636364,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,130,2,0,43,10573,1,0,2,1192,2,1479,4,6.54545454545455,5.90909090909091,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,103,2,1,-74,22395,0,0,2,1283,4,1516,5.72727272727273,6.18181818181818,6,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,194,2,0,-17,31423,0,1,2,2165,3,1434,5,5.81818181818182,6.72727272727273,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,205,3,0,82,10368,1,0,1,1102,16,4938,6.54545454545455,7.27272727272727,6.36363636363636,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,28,1,0,28,9784,1,0,1,3652,14,3172,3.63636363636364,4.36363636363636,6.36363636363636,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,178,1,0,-31,16967,0,1,1,2676,16,2481,5.63636363636364,6.45454545454545,6,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,64,1,1,22,8083,1,1,1,1818,6,1867,6.54545454545455,6.81818181818182,5.81818181818182,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,187,1,0,22,9182,1,0,1,1547,16,2614,4.2,4.6,6.8,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,31,1,0,29,18695,1,0,1,1158,21,2428,3.27272727272727,4,5.45454545454545,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,176,1,0,-66,8036,0,1,1,1534,17,2471,4.63636363636364,6.63636363636364,7.63636363636364,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,34,1,1,73,11522,1,1,1,696,20,1925,3.27272727272727,5.27272727272727,5.72727272727273,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,180,1,0,89,10845,1,0,1,3896,18,2299,3.8,4.3,7.1,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,139,2,1,-83,12407,0,0,2,2586,3,2515,5.36363636363636,6,6.54545454545455,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,119,2,1,-18,6479,0,0,1,2661,17,2181,6.1,5,4.4,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,87,2,0,-44,8848,0,1,1,1756,18,1593,4.63636363636364,6.63636363636364,6.63636363636364,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,74,2,1,-83,37236,0,0,2,443,3,1627,3.81818181818182,7.36363636363636,6.63636363636364,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
20,2,128,1,1,-80,9389,0,0,1,909,10,3509,5.90909090909091,6.45454545454545,5.63636363636364,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,85,1,1,-30,20379,0,0,1,871,15,2944,4.90909090909091,6.09090909090909,7.45454545454545,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,209,1,0,-90,13852,0,1,2,1301,0,3333,4.72727272727273,7,5.90909090909091,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,3,1,1,100,8131,1,1,2,615,0,2222,4.9,6,6.4,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,80,1,1,-20,6582,0,0,1,1101,15,2413,6.54545454545455,8.36363636363636,7,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,109,1,0,60,9902,1,0,1,942,15,2565,4.72727272727273,7.45454545454545,6.63636363636364,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,151,1,1,70,16678,1,1,1,3980,15,2271,3.7,3.7,6.7,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,127,1,1,60,18628,1,1,2,1228,15,2247,6.09090909090909,7.18181818181818,5.54545454545455,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,113,3,0,-30,15520,0,1,1,894,15,1733,6.8,8.8,8,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,39,3,0,80,8882,1,0,2,1031,0,1656,4.45454545454545,6.36363636363636,6.63636363636364,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,124,3,1,80,7814,1,1,2,2821,0,1632,6.36363636363636,7.45454545454545,7.90909090909091,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,176,3,0,-33,13720,0,1,1,924,15,5144,8,7.72727272727273,8,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,145,3,1,33,13684,1,1,2,791,0,1333,6.18181818181818,5.27272727272727,6.90909090909091,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,161,3,0,66,10828,1,0,2,839,0,1237,6.6,9.2,7.7,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,116,3,1,33,20601,1,1,1,1183,15,2508,5.63636363636364,6.72727272727273,6.54545454545455,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,74,3,1,-80,19857,0,0,1,24653,15,2641,6.4,5.6,5.9,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,23,3,1,33,6656,1,1,1,1076,15,2316,3.54545454545455,3.45454545454545,7.27272727272727,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,164,3,0,-33,27862,0,1,1,1374,15,2357,5.6,8.9,8.2,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,157,3,0,50,24830,1,0,1,1448,15,2411,6.27272727272727,6.18181818181818,6.18181818181818,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,64,3,0,33,24115,1,0,1,1700,15,2630,5.90909090909091,5.72727272727273,2.45454545454545,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,139,2,0,50,117734,1,0,1,1103,15,2197,5.6,6.6,7.8,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,119,3,1,-50,14817,0,0,1,1957,15,2301,5.2,6.4,5.9,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,130,3,1,50,10615,1,1,2,2863,0,2386,7.5,8,7.4,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,178,3,1,40,22961,1,1,1,581,15,2628,3.45454545454545,5.36363636363636,7.09090909090909,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,31,2,1,-16,271105,0,0,1,2119,15,1875,5,2.9,3.9,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,205,2,1,100,8801,1,1,2,663,0,1477,4.09090909090909,7.63636363636364,6.45454545454545,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,17,2,1,33,12048,1,1,2,716,15,2389,4.81818181818182,5.63636363636364,5.63636363636364,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,18,2,1,-33,7927,0,0,1,53337,15,3743,5.09090909090909,7.81818181818182,7,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,28,2,0,50,16653,1,0,1,683,15,2408,6,7.2,8.1,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,76,2,0,100,7126,1,0,2,495,0,1429,6,7.6,8,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,104,2,0,50,12970,1,0,1,806,15,1887,4.7,7.9,5,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,90,2,0,35,9598,1,0,1,757,15,1576,6.09090909090909,7.81818181818182,6.63636363636364,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,182,2,0,75,10036,1,0,1,983,10,3475,4,6.54545454545455,5.90909090909091,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,180,2,1,100,6469,1,1,2,365,0,1102,5.72727272727273,6.18181818181818,6,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,206,2,0,-100,11125,0,1,2,3087,0,1452,5,5.81818181818182,6.72727272727273,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,194,3,0,-80,14096,0,1,2,1037,0,2979,6.54545454545455,7.27272727272727,6.36363636363636,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,122,1,0,-33,16755,0,1,1,10546,15,1844,3.63636363636364,4.36363636363636,6.36363636363636,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,192,1,0,-40,8917,0,1,1,918,15,2045,5.63636363636364,6.45454545454545,6,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,50,1,1,-33,9202,0,0,1,1132,25,2796,6.54545454545455,6.81818181818182,5.81818181818182,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,70,1,0,100,11802,1,0,2,2033,0,2802,4.2,4.6,6.8,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,165,1,0,20,13065,1,0,1,5197,20,1716,3.27272727272727,4,5.45454545454545,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,34,1,0,-50,15753,0,1,1,1604,10,2349,4.63636363636364,6.63636363636364,7.63636363636364,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,191,1,1,-33,32701,0,0,1,508,15,2368,3.27272727272727,5.27272727272727,5.72727272727273,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,97,1,0,33,13649,1,0,1,1051,24,1863,3.8,4.3,7.1,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,87,2,1,-1,8561,0,0,1,696,25,1525,5.36363636363636,6,6.54545454545455,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,103,2,1,-50,19306,0,0,1,685,17,1853,6.1,5,4.4,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,187,2,0,-50,8792,0,1,1,1135,10,3507,4.63636363636364,6.63636363636364,6.63636363636364,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
20,2,93,2,1,-33,12378,0,0,1,1070,16,1732,3.81818181818182,7.36363636363636,6.63636363636364,62,64,29,38,74,76,50,55,48,50,31,57,29,1,4
